,artist,genre,link
2274,Finger Eleven,Pop/Rock,https://www.allmusic.com/artist/finger-eleven-mn0000798587
2275,Cool Breeze,Rap,https://www.allmusic.com/artist/cool-breeze-mn0001343538
2276,Devone,Pop/Rock,https://www.allmusic.com/artist/devone-mn0000248683
2277,Chingy,Rap,https://www.allmusic.com/artist/chingy-mn0000773442
2278,Tracy Byrd,Country,https://www.allmusic.com/artist/tracy-byrd-mn0000011052
2279,Taylor Swift,Pop/Rock,https://www.allmusic.com/artist/taylor-swift-mn0000472102
2280,Cast Of Camp Rock,Pop/Rock,https://www.allmusic.com/artist/camp-rock-cast-mn0002380319
2281,The Cure,Pop/Rock,https://www.allmusic.com/artist/the-cure-mn0000137390
2282,System Of A Down,Pop/Rock,https://www.allmusic.com/artist/system-of-a-down-mn0000005501
2283,Lewis Capaldi,Pop/Rock,https://www.allmusic.com/artist/lewis-capaldi-mn0003640168
2284,Zac Brown Band,Country,https://www.allmusic.com/artist/zac-brown-band-mn0001021310
2285,Javier,R&B,https://www.allmusic.com/artist/javier-mn0000211368
2286,Tee Grizzley,Rap,https://www.allmusic.com/artist/tee-grizzley-mn0003585087
2287,Lil Uzi Vert,Rap,https://www.allmusic.com/artist/lil-uzi-vert-mn0003463745
2288,GS Boyz,Rap,https://www.allmusic.com/artist/gs-boyz-mn0001049359
2289,Ray LaMontagne,Pop/Rock,https://www.allmusic.com/artist/ray-lamontagne-mn0000182302
2290,Scotty McCreery,Country,https://www.allmusic.com/artist/scotty-mccreery-mn0002702854
2291,Pat Green,Country,https://www.allmusic.com/artist/pat-green-mn0000134761
2292,O-Town,Pop/Rock,https://www.allmusic.com/artist/o-town-mn0000884251
2293,High Valley,Country,https://www.allmusic.com/artist/high-valley-mn0002020554
2294,Julia Michaels,Pop/Rock,https://www.allmusic.com/artist/julia-michaels-mn0002390968
2295,Brian McKnight,R&B,https://www.allmusic.com/artist/brian-mcknight-mn0000517074
2296,Rudimental,Electronic,https://www.allmusic.com/artist/rudimental-mn0000583168
2297,Krewella,Electronic,https://www.allmusic.com/artist/krewella-mn0003059079
2298,Mic Geronimo,Rap,https://www.allmusic.com/artist/mic-geronimo-mn0000883499
2299,Ol Skool [,R&B,https://www.allmusic.com/artist/ol-skool-mn0000887030
2300,V V Brown,Pop/Rock,https://www.allmusic.com/artist/vv-brown-mn0001469120
2301,Kenny Lattimore,R&B,https://www.allmusic.com/artist/kenny-lattimore-mn0000082149
2302,John Newman,R&B,https://www.allmusic.com/artist/john-newman-mn0002996996
2303,Yung Wun,Rap,https://www.allmusic.com/artist/yung-wun-mn0000695743
2304,Ryan Duarte,R&B,https://www.allmusic.com/artist/ryan-duarte-mn0000279143
2305,Diplo,Electronic,https://www.allmusic.com/artist/diplo-mn0000793225
2306,Sneaker Pimps,Pop/Rock,https://www.allmusic.com/artist/sneaker-pimps-mn0000028432
2307,Qkumba Zoo,Electronic,https://www.allmusic.com/artist/qkumba-zoo-mn0000319675
2308,Mazzy Star,Pop/Rock,https://www.allmusic.com/artist/mazzy-star-mn0000401287
2309,Better Than Ezra,Pop/Rock,https://www.allmusic.com/artist/better-than-ezra-mn0000758630
2310,Shareefa,R&B,https://www.allmusic.com/artist/shareefa-mn0000381100
2311,Hillsong UNITED,Religious,https://www.allmusic.com/artist/hillsong-united-mn0000475367
2312,James Wolpert,Pop/Rock,https://www.allmusic.com/artist/james-wolpert-mn0003197268
2313,69 Boyz,Rap,https://www.allmusic.com/artist/69-boyz-mn0000569979
2314,Pedro Capo,Latin,https://www.allmusic.com/artist/pedro-cap%C3%B3-mn0001538324
2315,Smiley,Rap,https://www.allmusic.com/artist/smiley-mn0003086897
2316,DeJ Loaf,Rap,https://www.allmusic.com/artist/dej-loaf-mn0003333349
2317,Love,Pop/Rock,https://www.allmusic.com/artist/love-mn0000314600
2318,Quavo,Rap,https://www.allmusic.com/artist/quavo-mn0003390457
2319,Lenny Kravitz,Pop/Rock,https://www.allmusic.com/artist/lenny-kravitz-mn0000200074
2320,Olivia,R&B,https://www.allmusic.com/artist/olivia-mn0000889870
2321,The Beatles,Pop/Rock,https://www.allmusic.com/artist/the-beatles-mn0000754032
2322,Stone Temple Pilots,Pop/Rock,https://www.allmusic.com/artist/stone-temple-pilots-mn0000626463
2323,Meat Loaf,Pop/Rock,https://www.allmusic.com/artist/meat-loaf-mn0000339624
2324,The Rock Heroes,Country,https://www.allmusic.com/artist/rock-heroes-mn0001046954
2325,Monica,R&B,https://www.allmusic.com/artist/monica-mn0000490738
2326,Dennis Lloyd,Pop/Rock,https://www.allmusic.com/artist/dennis-lloyd-mn0003616306
2327,Hoobastank,Pop/Rock,https://www.allmusic.com/artist/hoobastank-mn0000822910
2328,Janet Jackson,R&B,https://www.allmusic.com/artist/janet-jackson-mn0000208774
2329,Ne-Yo,R&B,https://www.allmusic.com/artist/ne-yo-mn0000846634
2330,The Verve Pipe,Pop/Rock,https://www.allmusic.com/artist/the-verve-pipe-mn0000483563
2331,Sheryl Crow,Pop/Rock,https://www.allmusic.com/artist/sheryl-crow-mn0000080780
2332,Corbin Bleu,Pop/Rock,https://www.allmusic.com/artist/corbin-bleu-mn0000476541
2333,Saliva,Pop/Rock,https://www.allmusic.com/artist/saliva-mn0000242211
2334,The Lemonheads,Pop/Rock,https://www.allmusic.com/artist/the-lemonheads-mn0000482677
2335,NB Ridaz,Rap,https://www.allmusic.com/artist/nb-ridaz-mn0000314970
2336,Barrett Baber,Country,https://www.allmusic.com/artist/barrett-baber-mn0001754205
2337,Papa Roach,Pop/Rock,https://www.allmusic.com/artist/papa-roach-mn0000007731
2338,Alfonzo Hunter,R&B,https://www.allmusic.com/artist/alfonzo-hunter-mn0000742800
2339,Liz Phair,Pop/Rock,https://www.allmusic.com/artist/liz-phair-mn0000225930
2340,Katy Tiz,Pop/Rock,https://www.allmusic.com/artist/katy-tiz-mn0003024058
2341,The White Stripes,Pop/Rock,https://www.allmusic.com/artist/the-white-stripes-mn0000921710
2342,Baby Keem,Rap,https://www.allmusic.com/artist/baby-keem-mn0003901054
2343,Havana Brown,Pop/Rock,https://www.allmusic.com/artist/havana-brown-mn0002480919
2344,Hootie,Pop/Rock,https://www.allmusic.com/artist/hootie-the-blowfish-mn0000262794
2345,John Mellencamp,Pop/Rock,https://www.allmusic.com/artist/john-mellencamp-mn0000224186
2346,Everclear,Pop/Rock,https://www.allmusic.com/artist/everclear-mn0000152023
2347,20 Fingers,Electronic,https://www.allmusic.com/artist/20-fingers-mn0000431520
2348,Bas,Rap,https://www.allmusic.com/artist/bas-mn0003128268
2349,O.C.,Rap,https://www.allmusic.com/artist/oc-mn0000387650
2350,Nate Dogg,R&B,https://www.allmusic.com/artist/nate-dogg-mn0000373592
2351,Luniz,Rap,https://www.allmusic.com/artist/luniz-mn0000202806
2352,Alvin,Reggae,https://www.allmusic.com/artist/alvin-mn0001542553
2353,Eddie Vedder,Pop/Rock,https://www.allmusic.com/artist/eddie-vedder-mn0000175025
2354,Cheyenne Kimball,Pop/Rock,https://www.allmusic.com/artist/cheyenne-kimball-mn0000913490
2355,Michelle Branch,Pop/Rock,https://www.allmusic.com/artist/michelle-branch-mn0000888484
2356,3OH!3,Rap,https://www.allmusic.com/artist/3oh%213-mn0001000302
2357,Bastille,Pop/Rock,https://www.allmusic.com/artist/bastille-mn0002825814
2358,Amanda,Jazz,https://www.allmusic.com/artist/amanda-mn0001415564
2359,Ideal,Pop/Rock,https://www.allmusic.com/artist/ideal-mn0000769587
2360,Citizen King,Pop/Rock,https://www.allmusic.com/artist/citizen-king-mn0000131961
2361,Florida Georgia Line Ft. Jason Derulo,Country,https://www.allmusic.com/artist/florida-georgia-line-mn0002942900
2362,Secondhand Serenade,Pop/Rock,https://www.allmusic.com/artist/secondhand-serenade-mn0000623567
2363,Vanessa Williams,R&B,https://www.allmusic.com/artist/vanessa-williams-mn0000314505
2364,NewSong,Religious,https://www.allmusic.com/artist/newsong-mn0000864973
2365,The Wonders,Pop/Rock,https://www.allmusic.com/artist/the-wonders-mn0000486209
2366,Marc Anthony,Latin,https://www.allmusic.com/artist/marc-anthony-mn0000673486
2367,R. Kelly,R&B,https://www.allmusic.com/artist/r-kelly-mn0000319347
2368,k.d. lang,Country,https://www.allmusic.com/artist/kd-lang-mn0000852997
2369,Angel City,Pop/Rock,https://www.allmusic.com/artist/the-angels-mn0000050588
2370,Los Del Rio,Latin,https://www.allmusic.com/artist/los-del-rio-mn0000847305
2371,Lucas,Rap,https://www.allmusic.com/artist/lucas-mn0000837655
2372,Skillet,Religious,https://www.allmusic.com/artist/skillet-mn0000749571
2373,Passenger,Pop/Rock,https://www.allmusic.com/artist/passenger-mn0001405469
2374,Will Champlin,Pop/Rock,https://www.allmusic.com/artist/will-champlin-mn0000534180
2375,Nina Sky,Pop/Rock,https://www.allmusic.com/artist/nina-sky-mn0000871656
2376,Baby Bash,Rap,https://www.allmusic.com/artist/baby-bash-mn0000069813
2377,Somethin' For The People,R&B,https://www.allmusic.com/artist/somethin-for-the-people-mn0000033663
2378,Jessie James,Country,https://www.allmusic.com/artist/jessie-james-mn0000341806
2379,Jana Kramer,Country,https://www.allmusic.com/artist/jana-kramer-mn0002701931
2380,Harry Connick,Vocal,https://www.allmusic.com/artist/harry-connick-jr-mn0000949259
2381,Yael Naim,Pop/Rock,https://www.allmusic.com/artist/yael-na%C3%AFm-mn0000675500
2382,Mooski,Rap,https://www.allmusic.com/artist/mooski-mn0004024744
2383,Camila Cabello,Pop/Rock,https://www.allmusic.com/artist/camila-cabello-mn0003392996
2384,George Strait,Country,https://www.allmusic.com/artist/george-strait-mn0000944084
2385,Ruben Studdard,R&B,https://www.allmusic.com/artist/ruben-studdard-mn0000355998
2386,BIA,Rap,https://www.allmusic.com/artist/bia-mn0003136263
2387,Cupid,R&B,https://www.allmusic.com/artist/cupid-mn0000784122
2388,Brandy,R&B,https://www.allmusic.com/artist/brandy-mn0000608945
2389,Ghostface Killah,Rap,https://www.allmusic.com/artist/ghostface-killah-mn0000655746
2390,Fergie,Pop/Rock,https://www.allmusic.com/artist/fergie-mn0000725395
2391,Jordan Smith,Pop/Rock,https://www.allmusic.com/artist/jordan-smith-mn0003456873
2392,Bobby Shmurda,Rap,https://www.allmusic.com/artist/bobby-shmurda-mn0003295007
2393,After 7,R&B,https://www.allmusic.com/artist/after-7-mn0000599777
2394,Anya Marina,Pop/Rock,https://www.allmusic.com/artist/anya-marina-mn0000725549
2395,Bruce Hornsby,Pop/Rock,https://www.allmusic.com/artist/bruce-hornsby-mn0000633078
2396,Pharrell,R&B,https://www.allmusic.com/artist/pharrell-williams-mn0000275757
2397,Jordan Pruitt,Pop/Rock,https://www.allmusic.com/artist/jordan-pruitt-mn0000632986
2398,Reeve Carney,Pop/Rock,https://www.allmusic.com/artist/reeve-carney-mn0000285194
2399,The Black Eyed Peas,Rap,https://www.allmusic.com/artist/black-eyed-peas-mn0000091983
2400,Westside Connection,Rap,https://www.allmusic.com/artist/westside-connection-mn0000818200
2401,Natalie La Rose,R&B,https://www.allmusic.com/artist/natalie-la-rose-mn0003359519
2402,Trapp,Rap,https://www.allmusic.com/artist/trapp-mn0000012108
2403,Daniel Rodriguez,Vocal,https://www.allmusic.com/artist/daniel-rodriguez-mn0000675260
2404,Eazy-E,Rap,https://www.allmusic.com/artist/eazy-e-mn0000145054
2405,Jamiroquai,R&B,https://www.allmusic.com/artist/jamiroquai-mn0000176358
2406,Van Halen,Pop/Rock,https://www.allmusic.com/artist/van-halen-mn0000260206
2407,Lil' Flip,Rap,https://www.allmusic.com/artist/lil-flip-mn0000183512
2408,Gwen Stefani,Pop/Rock,https://www.allmusic.com/artist/gwen-stefani-mn0000546214
2409,Kiley Dean,Pop/Rock,https://www.allmusic.com/artist/kiley-dean-mn0000093465
2410,Willie Nelson,Country,https://www.allmusic.com/artist/willie-nelson-mn0000583959
2411,K7,Rap,https://www.allmusic.com/artist/k7-mn0000296616
2412,Ashlee Simpson,Pop/Rock,https://www.allmusic.com/artist/ashlee-simpson-mn0000616296
2413,Internet Money,Rap,https://www.allmusic.com/artist/internet-money-mn0003890742
2414,Marc E. Bassy,Pop/Rock,https://www.allmusic.com/artist/marc-e-bassy-mn0003371039
2415,Black Rob,Rap,https://www.allmusic.com/artist/black-rob-mn0000094813
2416,Chamillionaire,Rap,https://www.allmusic.com/artist/chamillionaire-mn0000802109
2417,MAX,Pop/Rock,https://www.allmusic.com/artist/max-mn0000394243
2418,Southsyde B.O.I.Z.,Rap,https://www.allmusic.com/artist/southside-boiz-mn0000004604
2419,Mark Wills,Country,https://www.allmusic.com/artist/mark-wills-mn0000334041
2420,Jadakiss,Rap,https://www.allmusic.com/artist/jadakiss-mn0000780734
2421,Randy Travis,Country,https://www.allmusic.com/artist/randy-travis-mn0000396676
2422,Cascada,Electronic,https://www.allmusic.com/artist/cascada-mn0000666073
2423,Domino,Rap,https://www.allmusic.com/artist/domino-mn0000151618
2424,Desiigner,Rap,https://www.allmusic.com/artist/desiigner-mn0003488281
2425,Amanda Perez,R&B,https://www.allmusic.com/artist/amanda-perez-mn0000747163
2426,BeBe Winans,Religious,https://www.allmusic.com/artist/bebe-winans-mn0000127889
2427,White Town,Electronic,https://www.allmusic.com/artist/white-town-mn0000250798
2428,Sage The Gemini,Rap,https://www.allmusic.com/artist/sage-the-gemini-mn0003036335
2429,Styles,R&B,https://www.allmusic.com/artist/the-styles-mn0000475503
2430,Lil Yachty,Rap,https://www.allmusic.com/artist/lil-yachty-mn0003496915
2431,Alabama,Country,https://www.allmusic.com/artist/alabama-mn0000936206
2432,Len,Pop/Rock,https://www.allmusic.com/artist/len-mn0000120163
2433,Christina Perri,Pop/Rock,https://www.allmusic.com/artist/christina-perri-mn0002508103
2434,Sam Adams,Rap,https://www.allmusic.com/artist/sammy-adams-mn0002857443
2435,Sevyn Streeter,R&B,https://www.allmusic.com/artist/sevyn-streeter-mn0003052733
2436,Diana King,Reggae,https://www.allmusic.com/artist/diana-king-mn0000252315
2437,Cash Cash,Electronic,https://www.allmusic.com/artist/cash-cash-mn0001035160
2438,Parachute,Pop/Rock,https://www.allmusic.com/artist/parachute-mn0001596834
2439,Latto,Rap,https://www.allmusic.com/artist/latto-mn0003516976
2440,Trick-Trick,Rap,https://www.allmusic.com/artist/trick-trick-mn0000112115
2441,Arcangel,Latin,https://www.allmusic.com/artist/arc%C3%A1ngel-mn0001426855
2442,Tove Lo,Pop/Rock,https://www.allmusic.com/artist/tove-lo-mn0003035440
2443,Fort Minor,Pop/Rock,https://www.allmusic.com/artist/fort-minor-mn0000843892
2444,Priscilla Block,Country,https://www.allmusic.com/artist/priscilla-block-mn0003678451
2445,The Swon Brothers,Country,https://www.allmusic.com/artist/the-swon-brothers-mn0001587058
2446,Billie Ray Martin,Electronic,https://www.allmusic.com/artist/billie-ray-martin-mn0000067267
2447,Nipsey Hussle,Rap,https://www.allmusic.com/artist/nipsey-hussle-mn0000616192
2448,Cherie,Pop/Rock,https://www.allmusic.com/artist/cherie-mn0000092483
2449,Sabrina Carpenter,Pop/Rock,https://www.allmusic.com/artist/sabrina-carpenter-mn0002814181
2450,Michael Cera,Stage & Screen,https://www.allmusic.com/artist/michael-cera-mn0000949660
2451,Teddy Pendergrass,R&B,https://www.allmusic.com/artist/teddy-pendergrass-mn0000020278
2452,Dove Cameron,Pop/Rock,https://www.allmusic.com/artist/dove-cameron-mn0003066267
2453,Bruno Mars,Pop/Rock,https://www.allmusic.com/artist/bruno-mars-mn0001032082
2454,Natti Natasha,Latin,https://www.allmusic.com/artist/romeo-santos-mn0002367865
2455,Robin Schulz,Electronic,https://www.allmusic.com/artist/robin-schulz-mn0003162844
2456,T-Pain,R&B,https://www.allmusic.com/artist/t-pain-mn0000258000
2457,Milestone,R&B,https://www.allmusic.com/artist/milestone-mn0001761156
2458,Kid Ink,Rap,https://www.allmusic.com/artist/kid-ink-mn0002603333
2459,Mark McGuinn,Country,https://www.allmusic.com/artist/mark-mcguinn-mn0000291891
2460,Gucci Mane,Rap,https://www.allmusic.com/artist/gucci-mane-mn0000545523
2461,Rauw Alejandro,Latin,https://www.allmusic.com/artist/rauw-alejandro-mn0003799664
2462,Heavy D,Rap,https://www.allmusic.com/artist/heavy-d-mn0000669738
2463,Bea Miller,Pop/Rock,https://www.allmusic.com/artist/bea-miller-mn0003247856
2464,Kat DeLuna,Pop/Rock,https://www.allmusic.com/artist/kat-deluna-mn0000566138
2465,Hi-Town DJs,Rap,https://www.allmusic.com/artist/hi-town-djs-mn0000676493
2466,Terry Dexter,R&B,https://www.allmusic.com/artist/terry-dexter-mn0000023397
2467,QT,Electronic,https://www.allmusic.com/artist/qt--mn0000378126
2468,Sylk-E. Fyne,Rap,https://www.allmusic.com/artist/sylk-e-fyne-mn0000756203
2469,Tori Kelly,Religious,https://www.allmusic.com/artist/tori-kelly-mn0002717459
2470,Ryan Leslie,R&B,https://www.allmusic.com/artist/ryan-leslie-mn0000394013
2471,Aretha Franklin,R&B,https://www.allmusic.com/artist/aretha-franklin-mn0000927555
2472,Cleopatra,Pop/Rock,https://www.allmusic.com/artist/cleopatra-mn0000120568
2473,iLoveMemphis,Rap,https://www.allmusic.com/artist/ilovememphis-mn0003423798
2474,Pitbull,Rap,https://www.allmusic.com/artist/pitbull-mn0000350685
2475,Ester Dean,R&B,https://www.allmusic.com/artist/ester-dean-mn0000663449
2476,Ludacris Co-,Rap,https://www.allmusic.com/artist/ludacris-mn0000306258
2477,Masta Ace Incorporated,Rap,https://www.allmusic.com/artist/masta-ace-mn0000378026
2478,Train,Pop/Rock,https://www.allmusic.com/artist/train-mn0000746302
2479,Kellie Pickler,Country,https://www.allmusic.com/artist/kellie-pickler-mn0000732652
2480,Veronica,International,https://www.allmusic.com/artist/veronica-mn0000270313
2481,Jack,Pop/Rock,https://www.allmusic.com/artist/jack-mn0000120799
2482,The Hives,Pop/Rock,https://www.allmusic.com/artist/the-hives-mn0000074520
2483,Sam Salter,R&B,https://www.allmusic.com/artist/sam-salter-mn0000241498
2484,Miranda Lambert,Country,https://www.allmusic.com/artist/miranda-lambert-mn0000503242
2485,Lainey Wilson,Country,https://www.allmusic.com/artist/lainey-wilson-mn0003508331
2486,Gigi D'Agostino,Electronic,https://www.allmusic.com/artist/gigi-dagostino-mn0000663867
2487,Michael Buble,Vocal,https://www.allmusic.com/artist/michael-bubl%C3%A9-mn0000885569
2488,Huncho Jack,Rap,https://www.allmusic.com/artist/huncho-jack-mn0003701837
2489,Kate Voegele,Pop/Rock,https://www.allmusic.com/artist/kate-voegele-mn0000383526
2490,K'Jon,R&B,https://www.allmusic.com/artist/kjon-mn0000839392
2491,Lil Baby,Rap,https://www.allmusic.com/artist/lil-baby-mn0003353669
2492,SHAED,Pop/Rock,https://www.allmusic.com/artist/shaed-mn0003535642
2493,L.F.O.,Electronic,https://www.allmusic.com/artist/lfo-mn0000101164
2494,Musiq Soulchild,R&B,https://www.allmusic.com/artist/musiq-soulchild-mn0000935739
2495,Lauv,Pop/Rock,https://www.allmusic.com/artist/lauv-mn0003441724
2496,Thomas Rhett,Country,https://www.allmusic.com/artist/thomas-rhett-mn0002872994
2497,Susan Boyle,Vocal,https://www.allmusic.com/artist/susan-boyle-mn0002124302
2498,Elephant Man,Reggae,https://www.allmusic.com/artist/elephant-man-mn0000171889
2499,Chris Isaak,Pop/Rock,https://www.allmusic.com/artist/chris-isaak-mn0000775323
2500,Innerlude,R&B,https://www.allmusic.com/artist/innerlude-mn0000771058
2501,Boyz N Da Hood,Rap,https://www.allmusic.com/artist/boyz-n-da-hood-mn0000857579
2502,Fleetwood Mac,Pop/Rock,https://www.allmusic.com/artist/fleetwood-mac-mn0000182900
2503,K Camp,Rap,https://www.allmusic.com/artist/k-camp-mn0002979241
2504,Jennifer Love Hewitt,Pop/Rock,https://www.allmusic.com/artist/jennifer-love-hewitt-mn0000317571
2505,Puff Johnson,R&B,https://www.allmusic.com/artist/puff-johnson-mn0000310941
2506,KT Tunstall,Pop/Rock,https://www.allmusic.com/artist/kt-tunstall-mn0000862855
2507,Lunay,Latin,https://www.allmusic.com/artist/lunay-mn0003816861
2508,Smooth,Rap,https://www.allmusic.com/artist/smooth-mn0000032651
2509,Sister 7,Pop/Rock,https://www.allmusic.com/artist/sister-7-mn0000747101
2510,Ashley McBryde,Country,https://www.allmusic.com/artist/ashley-mcbryde-mn0002011786
2511,T-Boz,R&B,https://www.allmusic.com/artist/tionne-t-boz-watkins-mn0000930136
2512,Hustle Gang,Rap,https://www.allmusic.com/artist/hustle-gang-mn0003117686
2513,ScHoolboy Q,Rap,https://www.allmusic.com/artist/schoolboy-q-mn0002634574
2514,Justin Timberlake,Pop/Rock,https://www.allmusic.com/artist/justin-timberlake-mn0000312890
